,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
748,7.664092,1.0,(-0.00408245431443318-0.0048906439019705955j),(0.000364427130413772+0.001080378119923439j),(1.9155891954727557+1.2429639332859548j)
749,7.669443,1.0,(-0.0036461644268103643-0.0046176245410790824j),(0.0003012256420353511+0.0009877793638757145j),(1.7545976534810206+1.2190087405292405j)
750,7.674789,1.0,(-0.0031934062425689707-0.004321838662105559j),(0.0002365164562557884+0.0008906700823205388j),(1.5852832689254606+1.1883495809074205j)
751,7.680133,1.0,(-0.0027266993061820215-0.004005062819066265j),(0.00017064564491083793+0.0007895893707961175j),(1.4085800069560588+1.1511986548158426j)
752,7.685473,1.0,(-0.002249062347361444-0.0036694491379926464j),(0.00010403158550410351+0.0006851848653101689j),(1.2256149197506945+1.1078312573136906j)
753,7.690809,1.0,(-0.0017633861426391089-0.003317142453510318j),(3.707250245734297e-05+0.0005780831790050581j),(1.0374790450271731+1.0585464905472057j)
754,7.696142,1.0,(-0.001272465199668969-0.002950271836629571j),(-2.9851103104595705e-05+0.00046889564621416393j),(0.8452434435875067+1.0036632144882056j)
755,7.701472,1.0,(-0.0007791795915272298-0.0025710923603917894j),(-9.634609890631985e-05+0.0003582593748902142j),(0.650026184345202+0.9435373690098418j)
756,7.706798,1.0,(-0.00028651673331697437-0.002181989647455842j),(-0.00016200678026959803+0.0002468370905094243j),(0.4529922861115529+0.8785649958655634j)
757,7.712121,1.0,(0.0002027859081418668-0.0017852291347714491j),(-0.0002264643110187539+0.0001352463433742455j),(0.2552303928012738+0.8091436579025335j)
758,7.717439,1.0,(0.0006857405627686163-0.0013833232560556713j),(-0.00028931738576740335+2.416265149298196e-05j),(0.05793605403389371+0.7357322239983198j)
759,7.722755,1.0,(0.0011598861955116006-0.0009784300192884252j),(-0.0003502363896142605-8.584714402493692e-05j),(-0.13789312811966092+0.6587424869490585j)
760,7.728067,1.0,(0.0016224060442620882-0.0005730489396333619j),(-0.00040884940047768593-0.00019413150329429708j),(-0.33109549048039977+0.5786708683918713j)
761,7.733375,1.0,(0.00207072644880386-0.00016952742399177693j),(-0.00046481663986368347-0.00030009032336848697j),(-0.5206050005942668+0.49600180966104945j)
762,7.738681,1.0,(0.002502567231101017+0.00022998151484528552j),(-0.0005178395798939776-0.0004031839537996238j),(-0.7054577913287577+0.41119870628661637j)
763,7.743982,1.0,(0.002915351479829472+0.0006229791321580261j),(-0.0005675867318259632-0.0005027930885675413j),(-0.8845499334615986+0.3248145403650189j)
764,7.74928,1.0,(0.003307031642599629+0.0010074108739539258j),(-0.0006137950453917792-0.0005984217132239244j),(-1.0569918821272388+0.23732711753774569j)
765,7.754576,1.0,(0.003675615951478091+0.00138121080158075j),(-0.0006562126646843144-0.0006895784544341299j),(-1.2219004851011157+0.14923271875926208j)
766,7.759867,1.0,(0.004018991191480429+0.001742117441664999j),(-0.0006945791993478013-0.0007757348749104621j),(-1.3783210480251566+0.06109433788555842j)
767,7.765155,1.0,(0.004335537555067354+0.002088301095022828j),(-0.0007286966881707027-0.0008564766285830603j),(-1.5255071787491163-0.026610216727814107j)
768,7.77044,1.0,(0.004623695607029779+0.0024178955912689958j),(-0.0007583816723412257-0.000931391498153665j),(-1.6627107310570814-0.1133750020155723j)
769,7.775721,1.0,(0.004881998037626085+0.0027290938371463585j),(-0.0007834662182296757-0.001000089776903042j),(-1.7892197485606343-0.19868767649766733j)
770,7.780998,1.0,(0.0051092520153848825+0.00302028069922959j),(-0.0008038215305028666-0.0010622372746582408j),(-1.90441991039858-0.2820636697228299j)
771,7.786273,1.0,(0.005304524686453039+0.003290054792393335j),(-0.0008193531556807851-0.0011175572564938508j),(-2.0078030255840527-0.3630615740073917j)
772,7.791544,1.0,(0.005466891113571459+0.0035369560983147977j),(-0.0008299765592296617-0.0011657722340411667j),(-2.098847789705794-0.4411963655028988j)
773,7.796812,1.0,(0.005595765100073743+0.0037598083674728455j),(-0.0008356513872885831-0.0012066758758943674j),(-2.1771680899650776-0.5160461975435847j)
774,7.802076,1.0,(0.005690693880744867+0.0039574987075430635j),(-0.000836361510363437-0.001240089647450786j),(-2.2424204457779453-0.5871823974365329j)
775,7.807337,1.0,(0.005751453986212207+0.004129153445987619j),(-0.0008321194713990745-0.0012658935350111059j),(-2.2943642133205473-0.6542284877821916j)
776,7.812594,1.0,(0.005778001217759583+0.004273979149849125j),(-0.0008229691904520018-0.0012839988652212997j),(-2.3328143171446816-0.7168068628384229j)
777,7.81785,1.0,(0.005770489196998992+0.004391448711243947j),(-0.0008089734803874776-0.0012943732483277036j),(-2.3576869545485466-0.7746141233561206j)
778,7.8231,1.0,(0.005729300288378091+0.004481018662150557j),(-0.0007902492871922711-0.001297013423195997j),(-2.368939893388508-0.8272878613189508j)
779,7.828347,1.0,(0.005654957247157264+0.004542486953990008j),(-0.0007669124752561413-0.0012919742070210622j),(-2.366642329553226-0.8745859855641043j)
780,7.833591,1.0,(0.005548183860621514+0.004575731803453636j),(-0.000739116262842274-0.001279344747103822j),(-2.3509228678183463-0.9162633536530735j)
781,7.838832,1.0,(0.005409882712086269+0.004580821591063525j),(-0.0007070393031499178-0.001259261473712536j),(-2.3219853636604038-0.9521109078421954j)
782,7.84407,1.0,(0.0052411126314890035+0.0045579534195996805j),(-0.0006708824198226371-0.0012318958387113712j),(-2.280104223263655-0.9819523031274611j)
783,7.849304,1.0,(0.005043181866075823+0.004507517295813917j),(-0.0006308845050046607-0.0011974713139880427j),(-2.2256402859688467-1.0056438202889597j)
784,7.854536,1.0,(0.004817357482712529+0.004430028331738612j),(-0.0005872687833869641-0.00115622868134884j),(-2.158983513027917-1.0230934866211547j)
785,7.859763,1.0,(0.004565351014553147+0.004326226533584574j),(-0.0005403354186977338-0.0011084860629433444j),(-2.080658419057601-1.03422693085836j)
786,7.864987,1.0,(0.004288735531298484+0.004196912606306555j),(-0.0004903501618899595-0.0010545532419676264j),(-1.991181450172072-1.0390240268675177j)
787,7.870208,1.0,(0.003989302993662343+0.004043067599265575j),(-0.00043761468578620377-0.0009947911875839998j),(-1.8911521937500753-1.037494762383668j)
788,7.875426,1.0,(0.0036689813958572866+0.003865786924516495j),(-0.0003824479669326008-0.0009295877317924755j),(-1.7812258587855676-1.0296842704547475j)
789,7.88064,1.0,(0.003329844535804354+0.003666363832465782j),(-0.00032519049542563817-0.0008593785238094305j),(-1.6621308261887935-1.0156804397909878j)
790,7.885852,1.0,(0.002973850453172037+0.0034460788963629253j),(-0.00026615739073309084-0.0007845810818378574j),(-1.534570869572014-0.9955979033127289j)
791,7.891059,1.0,(0.0026034079499850835+0.0032065304930217957j),(-0.0002057357573961484-0.0007057073953222848j),(-1.3994151196575102-0.9696040263751735j)
792,7.896265,1.0,(0.0022204541898031556+0.0029491181839476984j),(-0.00014423122686252956-0.0006231874873418442j),(-1.257387073023389-0.9378696077957733j)
793,7.901465,1.0,(0.0018276645212073003+0.002675754208220572j),(-8.206455829122235e-05-0.0005376064192840571j),(-1.109485565006318-0.9006485423010054j)
794,7.906664,1.0,(0.0014269974115022994+0.0023879404613947903j),(-1.9539610589746465e-05-0.00044940633777625056j),(-0.956457432180828-0.8581616142541242j)
795,7.911859,1.0,(0.0010210294921735676+0.002087654078211243j),(4.2946387071329665e-05-0.00035916779421302865j),(-0.7992965935783413-0.8107159178975996j)
796,7.91705,1.0,(0.000612129343804896+0.00177678309922531j),(0.0001050322538924316-0.00026743285311670826j),(-0.6389293853953479-0.7586268237745967j)
797,7.922239,1.0,(0.00020249141861975107+0.0014571524622568706j),(0.00016638625802356373-0.0001747148896659686j),(-0.47622838658275984-0.7022145639592225j)
798,7.927425,1.0,(-0.00020546189926461713+0.001130782533169111j),(0.00022664631188871264-8.15768599228919e-05j),(-0.31216389371839515-0.6418516641841439j)
799,7.932607,1.0,(-0.0006093292127534563+0.0007997519795824052j),(0.00028545662170486225+1.1412517292127223e-05j),(-0.14770920733962872-0.5779375577382302j)
800,7.937786,1.0,(-0.0010069379529604175+0.000466007975475365j),(0.00034249987912670526+0.00010372976547604474j),(0.016234376502143676-0.5108666679911628j)
801,7.942961,1.0,(-0.0013959769990795567+0.00013162203596211273j),(0.0003974408609500874+0.0001948231061815356j),(0.17871006704512032-0.44107417069403165j)
802,7.948133,1.0,(-0.0017744124561482864-0.00020144113409837437j),(0.0004499911342402974+0.0002841828052389823j),(0.33884398172182967-0.3689875770880887j)
803,7.953302,1.0,(-0.0021401536823299557-0.0005312216721707185j),(0.0004998546154537484+0.0003713012883801122j),(0.49574755194767794-0.2950536328363642j)
804,7.958469,1.0,(-0.0024912918440535186-0.0008557981777416544j),(0.000546767104393158+0.0004556950059291993j),(0.6485875458409357-0.21971905908990277j)
805,7.963633,1.0,(-0.0028258875164654915-0.001173208907381936j),(0.0005904647282907684+0.0005368736941801541j),(0.7965023384655617-0.14346304222379244j)
806,7.968792,1.0,(-0.0031420654802587146-0.0014814716405158405j),(0.0006306991728599132+0.0006143523624899925j),(0.9386410859276445-0.06678604555436252j)
807,7.973949,1.0,(-0.0034383538335571763-0.0017789608339428124j),(0.000667278109130772+0.0006877443083555171j),(1.074328300750058+0.009884950536981796j)
808,7.979103,1.0,(-0.003713190604339908-0.0020639093143676114j),(0.0007000055993262152+0.0007566340331945037j),(1.202822436040673+0.08606639868230495j)
809,7.984252,1.0,(-0.003965081615965628-0.0023345783725555107j),(0.0007286994719209806+0.0008206219703822794j),(1.3234077567727842+0.1612651062907804j)
810,7.9894,1.0,(-0.004193006511911282-0.002589621832507595j),(0.0007532428589426873+0.0008794119057766263j),(1.4355607026716959+0.2350803446208884j)
811,7.994544,1.0,(-0.004395724254151308-0.002827456870278519j),(0.0007734994303908361+0.0009326590953032057j),(1.5386474316206598+0.3070225076990183j)
812,7.999684,1.0,(-0.004572324905647681-0.003046743935231497j),(0.0007893807987805293+0.0009800860129294661j),(1.6321640183423094+0.37665625404570496j)
813,8.004823,1.0,(-0.004722112347492408-0.003246401186436791j),(0.000800826248023332+0.0010214790155913425j),(1.7157101836174302+0.44360291754234654j)
814,8.009957,1.0,(-0.004844357445546741-0.0034251790580979787j),(0.0008077865285005962+0.0010566008087511554j),(1.7888304093601628+0.5074082317372106j)
815,8.015088,1.0,(-0.004938667194179918-0.00358218341052381j),(0.0008102525235556176+0.0010852996497620916j),(1.851230124898691+0.5677160059872027j)
816,8.020217,1.0,(-0.005004759749963909-0.0037166087189920128j),(0.0008082346792209379+0.001107450199143977j),(1.9026529547267321+0.6241773473493478j)
817,8.025342,1.0,(-0.005042477374042556-0.0038277021801145917j),(0.000801770941290083+0.0011229531647760343j),(1.9428775750770475+0.6764344055406045j)
818,8.030464,1.0,(-0.005051864268153192-0.003914952254521035j),(0.0007909224641348462+0.0011317648877498055j),(1.9717791197336225+0.7241908498067698j)
819,8.035584,1.0,(-0.005033124929996622-0.003977926293173146j),(0.0007757771833065055+0.0011338679972692745j),(1.9892896685560961+0.7671706928271199j)
820,8.040699,1.0,(-0.00498661064248372-0.004016349120596421j),(0.0007564522115702641+0.0011292942852192376j),(1.9953957658076793+0.805101390246437j)
821,8.045813,1.0,(-0.00491279150813292-0.004030106543620093j),(0.0007330674451708384+0.0011181013064678897j),(1.9901604965094561+0.8377908859515113j)
822,8.050921,1.0,(-0.0048124155327858055-0.004019223402227864j),(0.000705806043760121+0.0011004072296082418j),(1.9737161614634349+0.8650217383244069j)
823,8.056028,1.0,(-0.004686186390845641-0.003983871485666343j),(0.0006748187068217097+0.0010763391967022534j),(1.946234976728635+0.8866693308041405j)
824,8.061132,1.0,(-0.004535079822539301-0.003924345322818171j),(0.0006403143207889877+0.0010460762530696002j),(1.9079670867003147+0.9026013419870292j)
825,8.066233,1.0,(-0.004360164620400963-0.0038410922280580325j),(0.0006025078693631494+0.0010098294931888635j),(1.8592175642796362+0.9127337171162341j)
826,8.071331,1.0,(-0.004162637583412711-0.0037346996178516125j),(0.0005616343374595365+0.0009678439424140739j),(1.8003487472835822+0.917017837206535j)
827,8.076425,1.0,(-0.003943865180348546-0.003605906791494676j),(0.000517952797000491+0.0009204041266440718j),(1.7317920281322985+0.9154413393806453j)
828,8.081516,1.0,(-0.0037052285093948853-0.0034555481263935026j),(0.0004717186668004597+0.0008678097453007239j),(1.6540048054265453+0.908029509640288j)
829,8.086605,1.0,(-0.003448191059887996-0.0032845580993085223j),(0.0004231972653220776+0.0008103829581826401j),(1.5674854316967917+0.8948384947396884j)
830,8.09169,1.0,(-0.00317448096479859-0.0030940654422765054j),(0.0003726983358042977+0.0007485013422950773j),(1.4728302924088645+0.8759655334411734j)
831,8.096772,1.0,(-0.002885730812096692-0.0028852748959988933j),(0.00032050692173277645+0.0006825453289627661j),(1.3706272558537103+0.851541170143591j)
832,8.101852,1.0,(-0.002583635455346553-0.002659399239005873j),(0.0002669150504675932+0.0006128974996932847j),(1.2614940796485048+0.8217193700780505j)
833,8.106929,1.0,(-0.002270079943071458-0.0024178842180120827j),(0.000212244374439734+0.0005399970722570944j),(1.146127215068265+0.7867012821377366j)
834,8.112,1.0,(-0.0019471277222239645-0.002162363122339012j),(0.00015684166773109596+0.0004643277071995374j),(1.0253053176688318+0.7467397631543297j)
835,8.117071,1.0,(-0.001616295937663678-0.0018940734658495896j),(0.0001009554565879932+0.00038625026123491167j),(0.8996157952200582+0.7020446861766128j)
836,8.122138,1.0,(-0.001279783323849035-0.0016148587420559246j),(4.494737193138614e-05+0.00030629170769365323j),(0.7699087344811657+0.6529362221114501j)
837,8.127203,1.0,(-0.0009393789054190038-0.0013262759937900316j),(-1.0895428390762391e-05+0.00022488833754405655j),(0.636900137292548+0.5997085762241077j)
838,8.132264,1.0,(-0.0005971997318607191-0.0010301616580432838j),(-6.623318949722766e-05+0.00014254906696183861j),(0.5014268788806845+0.5427200642312107j)
839,8.137323,1.0,(-0.00025504071342425164-0.0007281696133863273j),(-0.00012078526522024108+5.971978776949281e-05j),(0.3642242657309757+0.48231088013005646j)
840,8.142378,1.0,(8.50384703016204e-05-0.0004222022368505791j),(-0.00017423057497597736-2.3089236104023463e-05j),(0.22613947413888047+0.41888656425246995j)
841,8.147429,1.0,(0.0004211504120017843-0.00011406704324060308j),(-0.00022628037675899383-0.00010540367217677243j),(0.0879640359838853+0.3528495272749395j)
842,8.152479,1.0,(0.0007516056484809088+0.00019460275768521033j),(-0.0002766783592776106-0.00018680264425693292j),(-0.04959551965021759+0.28457574219515624j)
843,8.157525,1.0,(0.0010744296038666945+0.0005018297317033728j),(-0.0003251301182260187-0.00026678052101037237j),(-0.18568402486661384+0.2145348380348961j)
844,8.162569,1.0,(0.0013879910005006634+0.0008059351561930696j),(-0.00037139626850212593-0.00034491822785645137j),(-0.3195924602648209+0.14314010385000073j)
845,8.16761,1.0,(0.0016905412947600632+0.0011051055221552425j),(-0.0004152228200488571-0.0004207673225423145j),(-0.4505504940747304+0.0708527503845439j)
846,8.172647,1.0,(0.0019804190035800397+0.0013975484771324043j),(-0.000456374360547759-0.0004938935532282855j),(-0.5778122556228035-0.001858402235462013j)
847,8.177681,1.0,(0.002256170871884319+0.0016816416549082695j),(-0.000494649811956057-0.0005639126523087568j),(-0.7007106390250937-0.07455133647134467j)
848,8.182713,1.0,(0.002516437601767655+0.001955829710185894j),(-0.0005298639651925073-0.000630461706922809j),(-0.8186068025429434-0.14678563795206048j)
849,8.187742,1.0,(0.0027598131216851297+0.002218480317814263j),(-0.0005618296506769012-0.0006931671496995184j),(-0.9308436893581961-0.21809362227284404j)
850,8.192768,1.0,(0.0029851126621474474+0.002468119590610874j),(-0.0005903961084867257-0.0007517004475651364j),(-1.036831555067087-0.28802859280013654j)
851,8.19779,1.0,(0.0031911855625868764+0.002703289289887936j),(-0.0006154222352468115-0.0008057435999249898j),(-1.1359980339898825-0.35613843692382563j)
852,8.202809,1.0,(0.0033770876051915162+0.002922721118678237j),(-0.0006367967699566628-0.0008550313443639787j),(-1.227855446094326-0.422010520523961j)
853,8.207828,1.0,(0.0035420779245673756+0.0031253324335197177j),(-0.0006544410404215627-0.0008993439428045315j),(-1.311990973074303-0.4852695225596199j)
854,8.212841,1.0,(0.003685220851027493+0.0033097575697831894j),(-0.0006682592638487242-0.0009384095295820429j),(-1.3878880105166342-0.54544302117096j)
855,8.217853,1.0,(0.0038060657561527034+0.00347518981948686j),(-0.0006782177978177375-0.0009720837457089217j),(-1.45525946757692-0.6022145048750781j)
856,8.22286,1.0,(0.003904056195270944+0.0036205906128372453j),(-0.000684281034771041-0.001000182786060534j),(-1.5137380727708796-0.6551809641815356j)
857,8.227866,1.0,(0.003978940646347982+0.0037453185801226566j),(-0.0006864487130355807-0.0010226105113532542j),(-1.5631104912196276-0.7040523209379979j)
858,8.232867,1.0,(0.004030477351536866+0.003848639503951836j),(-0.0006847373718607213-0.0010392643175268297j),(-1.6031325155247078-0.7484824699859551j)
859,8.237868,1.0,(0.004058628480372257+0.00393010478378612j),(-0.0006791779850642472-0.0010500992767200831j),(-1.633687381023372-0.7882327752257284j)
860,8.242865,1.0,(0.004063457988713335+0.003989260187807467j),(-0.0006698366508952834-0.0010550861935361624j),(-1.6546513750245335-0.8230175975532514j)
861,8.247858,1.0,(0.004045176661422293+0.004025850204550709j),(-0.0006567937323742404-0.0010542395447756512j),(-1.6659886369651264-0.8526188907102468j)
862,8.25285,1.0,(0.00400409762092773+0.004039754777505804j),(-0.0006401393365209108-0.0010476012155837006j),(-1.6677170650413773-0.8768638625411128j)
863,8.257837,1.0,(0.003940753806415177+0.0040309648857354595j),(-0.0006200131225864948-0.0010352556943929656j),(-1.6599075006697779-0.8955765435834723j)
864,8.262823,1.0,(0.0038556475116495194+0.003999600416658308j),(-0.0005965305055047746-0.0010173006488011136j),(-1.6426741915920917-0.9086511799793116j)
865,8.267805,1.0,(0.003749553245461526+0.003945948864648638j),(-0.0005698649479476486-0.0009938888021206905j),(-1.6162030782946384-0.9159920830924576j)
866,8.272784,1.0,(0.0036232806113761173+0.003870374175666834j),(-0.0005401867467982227-0.000965182746053107j),(-1.5807188380706505-0.9175496747773736j)
867,8.277761,1.0,(0.0034777187445669206+0.003773363193773268j),(-0.000507675108102164-0.0009313733090706113j),(-1.5364884126585778-0.913307470921758j)
868,8.282735,1.0,(0.0033139486746300763+0.0036555680787363556j),(-0.00047254501457715214-0.0008926921236936129j),(-1.4838453425391747-0.9032848378175417j)
869,8.287706,1.0,(0.003133078509804539+0.003517734891297236j),(-0.000435010080640919-0.0008493894880399966j),(-1.4231590233814067-0.8875386344344638j)
870,8.292675,1.0,(0.00293630165348218+0.0033606961205053755j),(-0.0003952942949396078-0.0008017306330626518j),(-1.3548304449505948-0.8661560435220202j)
871,8.297639,1.0,(0.002725030931898768+0.003185504563605569j),(-0.00035366218389620174-0.0007500398662534414j),(-1.2793566671156393-0.8392777285114643j)
872,8.302602,1.0,(0.002500461582122429+0.0029930961918707435j),(-0.000310328542064062-0.0006945945996160529j),(-1.1971690991847144-0.8070444003796914j)
873,8.307562,1.0,(0.002264139413472624+0.0027846957031368927j),(-0.00026557413173128547-0.0006357498291564405j),(-1.1088256267424141-0.7696593250847137j)
874,8.312518,1.0,(0.002017569413294309+0.0025615951037794497j),(-0.00021966618587694104-0.0005738689643813946j),(-1.0149011012381541-0.7273594041266355j)
875,8.317472,1.0,(0.0017622207863272016+0.002325033486769086j),(-0.00017286209522733107-0.0005092936357345604j),(-0.9159459628677903-0.6803845412463129j)
876,8.322424,1.0,(0.0014996479419608568+0.002076404519918993j),(-0.00012543272567998347-0.0004424004688200668j),(-0.8125665529139915-0.6290196308202852j)
877,8.327373,1.0,(0.0012315106380152245+0.0018172168266136087j),(-7.766425946479734e-05-0.0003735904531663799j),(-0.705414119384616-0.5735883685147116j)
878,8.332318,1.0,(0.0009594901552944326+0.001549035003401462j),(-2.9843968465838793e-05-0.0003032712789148839j),(-0.5951593571215148-0.5144429076733482j)
879,8.33726,1.0,(0.0006851519136452244+0.0012733933655874946j),(1.7764118768831292e-05-0.00023183488644677359j),(-0.48244183386026723-0.45193838389990604j)
880,8.342201,1.0,(0.0004100417688527622+0.0009917377743839649j),(6.490039369738099e-05-0.0001596478116224177j),(-0.3678856697297161-0.3864295372736168j)
881,8.347138,1.0,(0.00013592169514902255+0.0007058930585408744j),(0.00011127231358492594-8.716375516177498e-05j),(-0.25223463712206734-0.318362903845588j)
882,8.352073,1.0,(-0.00013568749479596178+0.0004173834067549325j),(0.00015662843347543495-1.4755711015415486e-05j),(-0.13612122070993832-0.24813104739146313j)
883,8.357004,1.0,(-0.0004031015616076673+0.00012795999166545548j),(0.00020069305778223047+5.71510669475779e-05j),(-0.020266631837444937-0.17619648666575616j)
884,8.361934,1.0,(-0.0006649568232065656-0.00016088713573697423j),(0.0002432469790159948+0.0001282049109091914j),(0.09473146596131594-0.10296359819709444j)
885,8.36686,1.0,(-0.0009195709075949424-0.0004473447692563664j),(0.0002840182478734821+0.00019797671395362757j),(0.20814219118680072-0.028930963455876414j)
886,8.371783,1.0,(-0.001165562052932046-0.0007298579964637736j),(0.0003227877061670325+0.0002661075533050857j),(0.31934483625948595+0.045455051956657j)
887,8.376704,1.0,(-0.0014015945060960142-0.0010068981903691445j),(0.000359345390337924+0.0003322487170884248j),(0.42773364095379307+0.1197455767733377j)
888,8.381622,1.0,(-0.0016262806797356047-0.0012768534790410038j),(0.000393474714334755+0.00039603699539823313j),(0.5326770811675205+0.19346131663465813j)
889,8.386538,1.0,(-0.001838458785417107-0.001538269042319395j),(0.00042499845513174853+0.00045715132082705j),(0.633614879546228+0.2661536989117456j)
890,8.39145,1.0,(-0.002036842004637836-0.001789601580846712j),(0.00045372059668514293+0.0005152529915476177j),(0.729947532667237+0.3373388376874214j)
891,8.39636,1.0,(-0.002220460091091005-0.0020295781887707137j),(0.00047949777806231613+0.0005700712506320408j),(0.8211905033284218+0.40659764639656015j)
892,8.401267,1.0,(-0.0023882888792566784-0.0022568283199830967j),(0.000502181087753964+0.0006213180412137203j),(0.9068309458191138+0.4734781944603988j)
893,8.406171,1.0,(-0.002539452626903069-0.002470127927417593j),(0.0005216469635292649+0.0006687410757362399j),(0.9864126955085739+0.5375580135446331j)
894,8.411073,1.0,(-0.0026732016130753206-0.0026683628004170886j),(0.0005377930742026624+0.0007121172036896058j),(1.0595314140017107+0.598442209845998j)
895,8.415972,1.0,(-0.0027888493423927794-0.002850446545395055j),(0.0005505313030110142+0.0007512337965927437j),(1.1257935945384752+0.6557303166276343j)
896,8.420868,1.0,(-0.0028858143754668907-0.003015431493949588j),(0.0005597894898933439+0.0007859108452873713j),(1.184861743409408+0.7090577666646993j)
897,8.425761,1.0,(-0.002963677307325424-0.0031624487547780348j),(0.0005655266268655145+0.0008159919476822364j),(1.2364453758225886+0.758080232062637j)
898,8.430653,1.0,(-0.0030221228018075604-0.003290816709676462j),(0.0005677147651964959+0.0008413615528375199j),(1.2803142704542598+0.8024999568252204j)
899,8.435539,1.0,(-0.003060881356343497-0.0033997812709188487j),(0.0005663460101728238+0.0008618946412892323j),(1.3162256573168296+0.8419851708869841j)
900,8.440426,1.0,(-0.00307992850771835-0.0034889597796091266j),(0.0005614354365436035+0.0008775449891646402j),(1.3440770698018114+0.8763306184059865j)
901,8.445309,1.0,(-0.003079230617454321-0.0035578575748631287j),(0.0005530166071514552+0.0008882488348506231j),(1.3637267551505137+0.9052708578727698j)
902,8.450189,1.0,(-0.0030589570295223396-0.0036061940807050733j),(0.0005411483441335559+0.0008939894394888015j),(1.3751260296347227+0.9286171854317063j)
903,8.455066,1.0,(-0.0030193493733953595-0.0036338255882628974j),(0.0005259034806927513+0.0008947798913429179j),(1.378266330847751+0.9462112486829966j)
904,8.45994,1.0,(-0.002960785708592094-0.0036406884156377816j),(0.0005073788137579062+0.0008906536686257569j),(1.3731877645324198+0.9579264104025017j)
905,8.464812,1.0,(-0.002883725753881331-0.003626858494949962j),(0.00048568278765889826+0.0008816731157415921j),(1.3599743978038517+0.9636748806493072j)
906,8.469682,1.0,(-0.0027887484758866527-0.003592519428809691j),(0.0004609470044305395+0.0008679251300582915j),(1.3387558999177906+0.9634007877479874j)
907,8.474548,1.0,(-0.0026765778024422314-0.003538000514264585j),(0.00043333057228238516+0.0008495317865289153j),(1.3097210107510957+0.9570896852138507j)
908,8.479412,1.0,(-0.002547955839275964-0.0034637009770953357j),(0.00040298932344261403+0.0008266245579958429j),(1.2730822911306556+0.9447609746398449j)
909,8.484274,1.0,(-0.0024037676674818057-0.0033701362003971547j),(0.00037010653197603824+0.0007993621829585068j),(1.229103309149918+0.9264695795030088j)
910,8.489132,1.0,(-0.0022450249235072143-0.0032579995382535786j),(0.00033489038418947625+0.0007679437043842675j),(1.1781099216160789+0.9023208441072708j)
911,8.493988,1.0,(-0.002072724395775684-0.0031280016913187835j),(0.00029753978891437224+0.0007325660989153937j),(1.1204301671005095+0.8724382503029975j)
912,8.498842,1.0,(-0.001887974314221704-0.002980967581843566j),(0.0002582751843807783+0.0006934512481028787j),(1.0564435700463028+0.8369869056071096j)
913,8.503693,1.0,(-0.0016920106488442414-0.00281787911838492j),(0.00021734121159566256+0.0006508560724080937j),(0.9865818347872674+0.7961771323602574j)
914,8.50854,1.0,(-0.0014861308894319925-0.0026398039818471834j),(0.0001749910594165979+0.000605053407104253j),(0.9113121312399587+0.7502568349068224j)
915,8.513386,1.0,(-0.0012715077531495014-0.0024477434786466883j),(0.0001314511881007815+0.0005562940123877594j),(0.8310663250547393+0.6994666061571393j)
916,8.518229,1.0,(-0.0010495926419987055-0.002242968752983468j),(8.700159710065165e-05+0.000504892923048744j),(0.7463826646382162+0.644126086978297j)
917,8.523069,1.0,(-0.0008217613203457129-0.0020267304017381146j),(4.1905951289875506e-05+0.00045115468480793117j),(0.6577896432201269+0.5845655971935684j)
918,8.527906,1.0,(-0.000589442889819737-0.0018003623312630376j),(-3.5642448808042144e-06+0.00039539926566321116j),(0.5658381526544984+0.5211435353920761j)
919,8.532743,1.0,(-0.0003539215933265244-0.00156508125860522j),(-4.9165652343185974e-05+0.00033791543450100255j),(0.4710341634492685+0.45419961847951873j)
920,8.537575,1.0,(-0.00011690466905838632-0.0013225524902568445j),(-9.457562319645048e-05+0.00027909735578619615j),(0.3740560563122313+0.3842077834357703j)
921,8.542405,1.0,(0.0001202983798264888-0.0010741051746782442j),(-0.00013954988944708498+0.00021925178732947392j),(0.2754350680492034+0.31155329087472683j)
922,8.547231,1.0,(0.0003561340957951841-0.000821319791235259j),(-0.000183797858353762+0.00015874447872686598j),(0.17580841705573225+0.23670937793749555j)
923,8.552057,1.0,(0.0005893668302285926-0.0005654819198694845j),(-0.00022709024514447557+9.786794752444687e-05j),(0.07569193024147679+0.1600717203371184j)
924,8.556878,1.0,(0.0008183214716772732-0.0003084010274401658j),(-0.0002691175453549902+3.703472165990216e-05j),(-0.024209689050679495+0.08219232708901641j)
925,8.561698,1.0,(0.001041801212308096-5.1363807994375945e-05j),(-0.0003096605255265851-2.346770939804281e-05j),(-0.12338457472101041+0.003486738784912222j)
926,8.566514,1.0,(0.0012583143226875674+0.00020393689404963282j),(-0.0003484460124183576-8.325961638798213e-05j),(-0.22118220121866605-0.0755073044527281j)
927,8.571329,1.0,(0.0014666852994097152+0.00045616652722849316j),(-0.0003852609330430973-0.00014204690571665614j),(-0.31708557809697924-0.15434774713296873j)
928,8.576141,1.0,(0.0016655633851758054+0.0007037352860142463j),(-0.00041986188230368996-0.0001994777737915917j),(-0.41048946437337375-0.2325090328545979j)
929,8.58095,1.0,(0.001853758461833491+0.0009452026130278522j),(-0.00045203634781748603-0.0002552376050298564j),(-0.5008479995705183-0.3095012439604815j)
