,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
933,8.600162,1.0,(0.001118479005897971+0.0017697444683858865j),(-0.0003808382137905495-0.0005262114994722836j),(-0.06024346320257071-0.38354638173918343j)
934,8.604958,1.0,(0.0012387382499605896+0.0020161938146019305j),(-0.0004017272627861435-0.0005762147827386694j),(-0.11921818179661858-0.47856470257659317j)
935,8.609752,1.0,(0.0013456202259841538+0.002248502864624314j),(-0.0004195701517993897-0.000622704355217182j),(-0.1740519240503244-0.5699118416474834j)
936,8.614543,1.0,(0.0014384791902032283+0.0024655274455702733j),(-0.0004342601162799771-0.0006654503212550403j),(-0.2244043831667246-0.6571324294633571j)
937,8.619332,1.0,(0.0015168197691214406+0.0026663305330609298j),(-0.00044572059010472364-0.0007042674996734821j),(-0.2699914836512433-0.7398343518289198j)
938,8.624118,1.0,(0.0015801860433571444+0.0028499587530632165j),(-0.0004538845535910073-0.0007389701413038476j),(-0.31054097666858377-0.817616665492023j)
939,8.628901,1.0,(0.0016282642991694624+0.0030156475074821403j),(-0.00045871492221020516-0.0007694131523141292j),(-0.34583009972934814-0.8901285834454292j)
940,8.633683,1.0,(0.0016608301332422983+0.0031627719472758996j),(-0.0004601895895292255-0.0007954809016149356j),(-0.37568223397908884-0.9570771416987044j)
941,8.638461,1.0,(0.001677744594621896+0.0032906465037485792j),(-0.0004583098553012909-0.0008170516542247145j),(-0.39992761795014664-1.0181303910381831j)
942,8.643238,1.0,(0.0016789835965319425+0.003398913055365438j),(-0.00045309484173930415-0.0008340667790655546j),(-0.418469059150405-1.0730747898597275j)
943,8.648011,1.0,(0.001664625817162701+0.003487129764505549j),(-0.00044459056914768083-0.0008464596584295585j),(-0.4312210871403299-1.1216565481231233j)
944,8.652782,1.0,(0.0016348420480663886+0.003555107529420643j),(-0.00043285685363077465-0.0008542112081089542j),(-0.43815664390600545-1.163717914584479j)
945,8.657551,1.0,(0.0015899114248569958+0.003602722913007946j),(-0.0004179771100866476-0.0008573190375671231j),(-0.4392799906729241-1.1991145692375083j)
946,8.662316,1.0,(0.0015302102676542553+0.00362994785879157j),(-0.00040005768363465615-0.0008558069920965323j),(-0.4346358925306858-1.2277301823352362j)
947,8.667081,1.0,(0.0014561696750423384+0.0036369220238263215j),(-0.00037920785360376537-0.0008497237651183349j),(-0.4243041164901423-1.2495227800205522j)
948,8.671843,1.0,(0.0013683653240971205+0.003623823985837683j),(-0.00035557506111588537-0.0008391389249129838j),(-0.4084076298137394-1.2644484339676472j)
949,8.6766,1.0,(0.0012675164514682946+0.003591021603731312j),(-0.00032933379587912087-0.0008241619599839568j),(-0.38712018934821385-1.2725219764051696j)
950,8.681357,1.0,(0.0011542231605950997+0.0035389211122869003j),(-0.0003006254900376914-0.0008048972520839411j),(-0.3606140294488104-1.2738067053144493j)
951,8.68611,1.0,(0.0010293829492147525+0.0034680808530584205j),(-0.0002696623554346597-0.000781499337187545j),(-0.3291405637220431-1.268390474692514j)
952,8.690862,1.0,(0.000893820725051987+0.003379124963609901j),(-0.00023663219266628133-0.0007541231211844009j),(-0.29294758128156584-1.2564016271762697j)
953,8.695611,1.0,(0.0007485191338199913+0.003272818725082168j),(-0.00020176064758487246-0.0007229632704892543j),(-0.2523447792052678-1.2380112729626613j)
954,8.700357,1.0,(0.0005944909495454271+0.0031500086723805385j),(-0.00016527465482762954-0.0006882274856016563j),(-0.2076615403943809-1.213426383291602j)
955,8.705102,1.0,(0.00043276282400090185+0.0030115499419007337j),(-0.0001274028123272968-0.0006501214515547735j),(-0.15923535427256377-1.1828721788457914j)
956,8.709843,1.0,(0.0002645273864199885+0.002858526842175228j),(-8.840898545118536e-05-0.0006089101199215969j),(-0.1074775077093783-1.1466411338851656j)
957,8.714581,1.0,(9.09270855603356e-05+0.0026920086986594056j),(-4.854238139420685e-05-0.0005648458553671139j),(-0.05278659720215975-1.1050337911088308j)
958,8.719317,1.0,(-8.689602495820535e-05+0.002513096193610585j),(-8.050837688568962e-06-0.0005181877064196393j),(0.0044230976567904146-1.058375050150578j)
959,8.724051,1.0,(-0.0002677052429573576+0.002322991568708652j),(3.279957129201465e-05-0.0004692178367934088j),(0.06370542094679645-1.0070243442782267j)
960,8.728783,1.0,(-0.0004502658779461932+0.0021229704390464113j),(7.37452006600005e-05-0.0004182332311363243j),(0.1245989585934871-0.951368867335734j)
961,8.733511,1.0,(-0.0006332405952959023+0.0019144143622464912j),(0.00011450200063155085-0.0003655569339066788j),(0.186602790008156-0.8918426650534015j)
962,8.738238,1.0,(-0.0008154858283800589+0.0016985562940648334j),(0.0001548311717408738-0.0003114701351611732j),(0.24927068408743908-0.828840223740169j)
963,8.742964,1.0,(-0.0009957420978618247+0.0014767574924510422j),(0.00019446864597027501-0.0002562860861506905j),(0.3121113043025885-0.7628066836360241j)
964,8.747684,1.0,(-0.0011725653473228048+0.0012506779784460552j),(0.0002331148693406393-0.00020038875295990406j),(0.3745608001102869-0.6942794054531118j)
965,8.752404,1.0,(-0.0013449519239452866+0.001021430367844221j),(0.00027056640002641404-0.00014402727357366914j),(0.43620213367357064-0.6236476970070721j)
966,8.75712,1.0,(-0.001511557017978585+0.0007906595065223894j),(0.0003065477821097146-8.757782221786112e-05j),(0.49648766233588293-0.5514592254024645j)
967,8.761835,1.0,(-0.001671285825554753+0.0005596281934162183j),(0.0003408401431495803-3.132506896908884e-05j),(0.5549644667981353-0.4781594090480407j)
968,8.766547,1.0,(-0.001822966837720735+0.0003298597535483199j),(0.00037320917995837323+2.43866052295261e-05j),(0.6111277014095629-0.40427777475357124j)
969,8.771257,1.0,(-0.001965520665206072+0.00010270659345716972j),(0.0004034430904854783+7.925341246876069e-05j),(0.6645174978479728-0.3302957449636257j)
970,8.775964,1.0,(-0.0020978877246830706-0.000120423682353521j),(0.00043133517695582383+0.00013295767244322505j),(0.7146677017587261-0.2567234578615783j)
971,8.780669,1.0,(-0.0022191133325189477-0.0003382200832201319j),(0.00045670387001137494+0.00018520858975020849j),(0.7611498646206023-0.18403633282345036j)
972,8.785372,1.0,(-0.0023282979738721388-0.0005493970263596423j),(0.00047937855986626465+0.0002357176624728614j),(0.8035461721390114-0.11271537570685529j)
973,8.790072,1.0,(-0.0024245778143710973-0.0007526500880510973j),(0.0004992004606030819+0.0002841960710452807j),(0.8414525676022215-0.04324674021424847j)
974,8.79477,1.0,(-0.002507190190135241-0.00094684484851745j),(0.0005160319053956561+0.00033039173030411934j),(0.8745070544861249+0.02393039925970509j)
975,8.799465,1.0,(-0.0025754534656336416-0.0011308054205505227j),(0.0005297538928973939+0.0003740448518188849j),(0.9023628400280779+0.08836220826037201j)
976,8.804158,1.0,(-0.002628795160460381-0.0013035066970845748j),(0.0005402719238381532+0.0004149313317232276j),(0.9247161146576928+0.149642891836547j)
977,8.808848,1.0,(-0.0026666882049106054-0.0014639198144538212j),(0.0005475011913963872+0.00045282475664931905j),(0.9412837959540837+0.2073630669867117j)
978,8.813537,1.0,(-0.0026887421603234924-0.0016112314199723183j),(0.0005513865595186873+0.00048754893771553513j),(0.9518300438254693+0.26117584647807524j)
979,8.818223,1.0,(-0.002694615830403375-0.0017445346765535086j),(0.0005518841922642378+0.0005189065238665418j),(0.9561409909477018+0.31071159392752734j)
980,8.822906,1.0,(-0.0026841051551399937-0.0018631171528572326j),(0.0005489796081155677+0.0005467444406086205j),(0.9540517219079478+0.35565699943585627j)
981,8.827587,1.0,(-0.002657099074791725-0.001966376657040791j),(0.000542677017484756+0.0005709350048911529j),(0.9454343581478004+0.3957381612594095j)
982,8.832266,1.0,(-0.002613566888527066-0.0020537663637348984j),(0.0005329973915361645+0.0005913624571664797j),(0.9301984193030617+0.4307031052972852j)
983,8.836943,1.0,(-0.0025536084036146415-0.0021248424745362844j),(0.0005199900509412381+0.0006079354013617105j),(0.908297002996117+0.4603333933890788j)
984,8.841616,1.0,(-0.0024774285532287795-0.002179264734641348j),(0.0005037241271321245+0.0006205847690735134j),(0.8797378232078349+0.48444038899897085j)
985,8.846288,1.0,(-0.0023852708123346536-0.0022168156582367273j),(0.0004842773827859158+0.000629270388968661j),(0.8445409589165824+0.502895720835294j)
986,8.850958,1.0,(-0.002277537743836894-0.0022373736800201734j),(0.00046175938426922224+0.0006339723922290226j),(0.8027926184084281+0.5155892457060649j)
987,8.855623,1.0,(-0.00215479788084328-0.002240909801833737j),(0.00043631191542157496+0.0006346922776422376j),(0.7546483473769653+0.5224514543949745j)
988,8.860289,1.0,(-0.0020174788759316177-0.0022275239665548716j),(0.00040804764211501364+0.0006314595759568894j),(0.7002120973504375+0.5234648388470634j)
989,8.86495,1.0,(-0.0018664137667393792-0.0021973992514262414j),(0.00037716120965647685+0.000624323682865117j),(0.6397589502378305+0.5186402522219693j)
990,8.869611,1.0,(-0.0017022056340088602-0.002150817209331882j),(0.0003437983201328647+0.0006133542729462604j),(0.5734744218797707+0.5080284923772108j)
991,8.874268,1.0,(-0.001525833798278065-0.002088188421682455j),(0.000308179340801203+0.0005986508149574822j),(0.501701643821218+0.49173031596174666j)
992,8.878923,1.0,(-0.0013381465929886305-0.0020099888716530383j),(0.0002704965431550123+0.0005803266746166202j),(0.4247387161032801+0.46987471855479884j)
993,8.883575,1.0,(-0.0011401932467060333-0.0019168346786540133j),(0.0002309800392627126+0.0005585252354695596j),(0.3429668153567157+0.44263914384605874j)
994,8.888227,1.0,(-0.0009328981698507142-0.001809314914200682j),(0.00018983473003808898+0.0005333845618980407j),(0.25672747200033474+0.41021125609047643j)
995,8.892875,1.0,(-0.0007175480298705012-0.0016882912587575245j),(0.00014733306991554848+0.0005051027794196942j),(0.16652360737484637+0.3728648658087641j)
996,8.897521,1.0,(-0.0004952475173417254-0.0015545533148459214j),(0.00010371052591937762+0.0004738608404806737j),(0.07277921634635981+0.33086564517568595j)
997,8.902164,1.0,(-0.00026726059294159216-0.0014090591856875097j),(5.9230807165240015e-05+0.00043987681164194085j),(-0.023997646625683454+0.2845380080123218j)
998,8.906806,1.0,(-3.476159312069011e-05-0.00125272736973763j),(1.4138122266078253e-05+0.0004033600008453191j),(-0.12333594439396027+0.2342057986097181j)
999,8.911446,1.0,(0.00020091404676386335-0.0010866488626278818j),(-3.129534484846424e-05+0.0003645553828449221j),(-0.22468118867895395+0.1802538807843222j)
