,omega_0 [rad/s],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
930,8.585756,1.0,(0.0020075360805067123+0.0015266557449304717j),(-0.0004748726536114034-0.00038748123750521j),(-0.5990038006744887-0.4091336385254114j)
931,8.590561,1.0,(0.0021820222786687396+0.0017533468654902015j),(-0.0005026103620024929-0.0004394790405081632j),(-0.6826443074149895-0.4822895231837812j)
932,8.595362,1.0,(0.0023426011087030385+0.0019691779836771748j),(-0.0005273554854130898-0.0004886734585650904j),(-0.7616723087907402-0.5527965768206627j)
933,8.600162,1.0,(0.0024884765197431546+0.0021730428257947056j),(-0.0005489842392839818-0.0005348310375800756j),(-0.8356870008325812-0.6202452623664674j)
934,8.604958,1.0,(0.002618755286052798+0.002363641530339077j),(-0.0005673629422349634-0.0005776765403760935j),(-0.9042237463542269-0.6841566045348818j)
935,8.609752,1.0,(0.002732786718517719+0.0025399718290481164j),(-0.0005823986272073003-0.0006170040743126758j),(-0.9669283866661635-0.7441418403269523j)
936,8.614543,1.0,(0.002829934833624846+0.002700993129727291j),(-0.0005940060285647542-0.0006526010271472766j),(-1.0234392648727628-0.7997942252106459j)
937,8.619332,1.0,(0.002909712776667821+0.0028458293320530693j),(-0.0006021260018689437-0.000684293350345391j),(-1.07345781196813-0.8507561510937518j)
938,8.624118,1.0,(0.002971697179054556+0.0029736382505677963j),(-0.0006067150022853221-0.0007119162826543367j),(-1.1167025981854892-0.8966753382966115j)
939,8.628901,1.0,(0.0030155984603486455+0.003083711206306223j),(-0.0006077538639967392-0.0007353364045392396j),(-1.1529461174044433-0.9372409817508227j)
940,8.633683,1.0,(0.003041235988039096+0.0031754863515741183j),(-0.0006052410342460256-0.0007544532286097195j),(-1.1820136845280114-0.9721881831233075j)
941,8.638461,1.0,(0.0030485127071037343+0.0032484083506054465j),(-0.0005991987941379206-0.0007691703454553588j),(-1.2037428541542212-1.0012479923225104j)
942,8.643238,1.0,(0.0030374565245520585+0.0033021377524718163j),(-0.0005896636588740682-0.0007794381698214504j),(-1.218046689394845-1.0242269815269727j)
943,8.648011,1.0,(0.003008214681642918+0.0033363682744773472j),(-0.0005767038269533876-0.0007852170085367107j),(-1.2248606523323016-1.0409354631260963j)
944,8.652782,1.0,(0.0029610181306846776+0.0033509628285605165j),(-0.0005603951380485348-0.0007865032503325708j),(-1.2241783364327188-1.0512453652295868j)
945,8.657551,1.0,(0.002896209562700463+0.003345871822993206j),(-0.0005408372313305851-0.0007833133897551061j),(-1.2160306437257207-1.055056273474003j)
946,8.662316,1.0,(0.002814269731855531+0.0033211773314837947j),(-0.0005181581678416297-0.0007756939474732983j),(-1.2005006690620252-1.0523101621256112j)
947,8.667081,1.0,(0.002715673504560427+0.0032770376335385792j),(-0.000492474955198029-0.0007637050806553838j),(-1.177694009601549-1.042984173763748j)
948,8.671843,1.0,(0.002601120871900496+0.0032137690511819233j),(-0.00046395678261373387-0.0007474445155383171j),(-1.1477845337725203-1.027102137867872j)
949,8.6766,1.0,(0.0024714079846870542+0.0031318266158867083j),(-0.0004327879667022703-0.0007270395843930541j),(-1.110996704321268-1.0047397029809808j)
950,8.681357,1.0,(0.00232722547018972+0.0030316419541172148j),(-0.00039912183079824807-0.0007026078005227913j),(-1.067537891363663-0.9759762930752821j)
951,8.68611,1.0,(0.002169596279128261+0.0029139158555329084j),(-0.00036318572995944925-0.0006743295676084727j),(-1.0177271958860912-0.9409768873789869j)
952,8.690862,1.0,(0.0019994031377860238+0.0027792983257833516j),(-0.0003251694700620266-0.0006423692561666652j),(-0.9618550204360611-0.8999015965638681j)
953,8.695611,1.0,(0.0018177673225514392+0.0026286639863408704j),(-0.0002853127223264446-0.0006069413668138849j),(-0.9003000070115899-0.8529864052769689j)
954,8.700357,1.0,(0.0016258097945553063+0.0024629291045673886j),(-0.0002438506444473246-0.0005682672720408211j),(-0.8334537926664121-0.8004905870051501j)
955,8.705102,1.0,(0.0014246235857716205+0.0022830172663725105j),(-0.000201009323945648-0.0005265670772234058j),(-0.7617072296419954-0.7426834496380803j)
956,8.709843,1.0,(0.001215558277747752+0.0020901212692761286j),(-0.00015706639824474066-0.0004821206788204567j),(-0.6855540429531826-0.6799288994555652j)
957,8.714581,1.0,(0.0009998436671343398+0.00188536258057356j),(-0.00011227050654388288-0.00043518808547368074j),(-0.6054548010551469-0.6125762894617224j)
958,8.719317,1.0,(0.0007787361052524843+0.0016699165505547346j),(-6.687361935318528e-05-0.00038603941535026733j),(-0.5218887086617605-0.5410008468197678j)
959,8.724051,1.0,(0.000553565856377933+0.0014450581037740483j),(-2.1140367326755754e-05-0.0003349649097376189j),(-0.43537056606842744-0.4656185737028574j)
960,8.728783,1.0,(0.0003256817081264688+0.0012121166690526675j),(2.4663373498473947e-05-0.0002822644900196001j),(-0.34643187946346066-0.3868713553298501j)
961,8.733511,1.0,(9.654391991668265e-05+0.0009725688020571778j),(7.02520898723269e-05-0.00022826888661907913j),(-0.25565666454995156-0.3052591813779396j)
962,8.738238,1.0,(-0.00013262656747544587+0.0007276748275679506j),(0.00011539026987282978-0.00017325748499377034j),(-0.16354315578824694-0.22121619406717408j)
963,8.742964,1.0,(-0.0003604651434082917+0.00047887021737284797j),(0.00015981570901116038-0.00011754704353826749j),(-0.07065319643527429-0.13524345950953778j)
964,8.747684,1.0,(-0.0005853809258140605+0.00022788060368737043j),(0.00020322511674340785-6.151662307763597e-05j),(0.02234839396791713-0.047950367412839444j)
965,8.752404,1.0,(-0.0008063283948416699-2.4142178212527824e-05j),(0.0002454230290709602-5.415018295614645e-06j),(0.11501330787832804+0.04024521541504106j)
966,8.75712,1.0,(-0.0010218150188493393-0.0002755122688124843j),(0.0002861300427186306+5.039192130700092e-05j),(0.20669986762226394+0.12873271917474421j)
967,8.761835,1.0,(-0.0012307075493911469-0.0005249229806923999j),(0.0003251374110651994+0.0001056246605635922j),(0.2969095735270522+0.21702749142580907j)
968,8.766547,1.0,(-0.0014316871731146505-0.0007708166291363992j),(0.00036220368997628446+0.00015994975047930383j),(0.3850566868845404+0.30454980260194575j)
969,8.771257,1.0,(-0.0016236173470378014-0.0010118170711781388j),(0.0003971238087167252+0.00021307570016899265j),(0.47062580404464716+0.3907778937925833j)
970,8.775964,1.0,(-0.0018053341034601925-0.0012464762642912873j),(0.0004296901027340836+0.0002646966859981365j),(0.5530808492746307+0.47515851617920934j)
971,8.780669,1.0,(-0.001975814822663696-0.0014734900020128064j),(0.00045972299868439503+0.00031453995281133885j),(0.6319406639246024+0.5571834341334743j)
972,8.785372,1.0,(-0.00213406297058447-0.0016915456294267386j),(0.0004870501213188005+0.0003623321465231253j),(0.7067273358382923+0.6363372856693971j)
973,8.790072,1.0,(-0.002279125533914248-0.0018993450336620542j),(0.0005115098651565216+0.00040780429630928554j),(0.776973260636993+0.7121039861194425j)
974,8.79477,1.0,(-0.0024101948633995706-0.002095741997513276j),(0.0005329685372206254+0.0004507215181675651j),(0.8422692985062095+0.7840184941326372j)
975,8.799465,1.0,(-0.0025264874130790527-0.0022795761733028956j),(0.0005513001392817245+0.0004908467539896377j),(0.9022076545755084+0.8516058362362245j)
976,8.804158,1.0,(-0.0026273620637228506-0.0024498411556870088j),(0.0005664055359458343+0.0005279772106274153j),(0.9564396044780474+0.9144446578679413j)
977,8.808848,1.0,(-0.002712221752987281-0.002605539761514734j),(0.0005781969393360468+0.0005619123772331305j),(1.0046266837829234+0.972113077763911j)
978,8.813537,1.0,(-0.002780618794401844-0.0027458595670289652j),(0.0005866132865304101+0.000592492384724639j),(1.0464971005781962+1.0242548587386853j)
979,8.818223,1.0,(-0.0028321397778541865-0.0028699529000166175j),(0.0005916048147710484+0.0006195497935243965j),(1.0817789024692803+1.0704987177523646j)
980,8.822906,1.0,(-0.0028665089291714497-0.002977139750905885j),(0.0005931470462865831+0.0006429535355852575j),(1.1102617839268503+1.1105337316567567j)
981,8.827587,1.0,(-0.0028835570250112857-0.0030668583728938876j),(0.0005912352269209369+0.0006625980095634568j),(1.1317806390236096+1.14409190626846j)
982,8.832266,1.0,(-0.0028832018741831904-0.0031386232347417084j),(0.0005858825781645786+0.0006783935858236694j),(1.1462039318003157+1.1709329484675293j)
983,8.836943,1.0,(-0.0028654666699435725-0.003192050503619239j),(0.0005771229878942228+0.000690272460131188j),(1.1534429458740183+1.190855824480324j)
984,8.841616,1.0,(-0.0028304986736646612-0.0032268583357717745j),(0.0005650162228900845+0.0006981876295705613j),(1.1534541701216725+1.2036969243206803j)
985,8.846288,1.0,(-0.0027785072559123633-0.0032429089794040826j),(0.0005496282839508411+0.0007021231764931923j),(1.1462381525305487+1.2093492382457152j)
986,8.850958,1.0,(-0.0027098306363049444-0.003240137405066915j),(0.0005310539966376774+0.0007020772907960235j),(1.131836394078924+1.2077347688320643j)
987,8.855623,1.0,(-0.00262495434473678-0.0032186205646957925j),(0.0005094184059332961+0.0006980774755220891j),(1.1103505250968955+1.1988312041974378j)
988,8.860289,1.0,(-0.0025242921490646517-0.0031784929638195895j),(0.00048482179745178774+0.0006901636901315498j),(1.081881387063773+1.1826405770180277j)
989,8.86495,1.0,(-0.0024085928158985364-0.003120076480938149j),(0.0004574417318987857+0.0006784131940399746j),(1.0466365091989802+1.1592412791966629j)
990,8.869611,1.0,(-0.00227844187829455-0.003043691931171583j),(0.0004274110133402117+0.0006629032030382107j),(1.0047923826218732+1.128712464716916j)
991,8.874268,1.0,(-0.0021347422612535668-0.002949883595319763j),(0.00039493239312958874+0.0006437560225720476j),(0.956637075382198+1.091225605427077j)
992,8.878923,1.0,(-0.0019783105239286314-0.002839203335862257j),(0.0003601841715424051+0.0006210950681788483j),(0.9024447174271226+1.0469574898396816j)
993,8.883575,1.0,(-0.001810128734879806-0.0027123538865980487j),(0.00032337840588797474+0.0005950739515057617j),(0.8425563303827458+0.9961497966561712j)
994,8.888227,1.0,(-0.0016311005659498127-0.0025700176603998823j),(0.00028470673500529314+0.0005658411897495712j),(0.7772943772480044+0.9390386990253117j)
995,8.892875,1.0,(-0.0014424560634272482-0.002413172607107263j),(0.00024442850666827275+0.0005336051494550815j),(0.7071105025091257+0.8759835051008314j)
996,8.897521,1.0,(-0.0012452529253974074-0.0022426977640173174j),(0.00020276281993460895+0.0004985528404465795j),(0.6324037791296223+0.8073085978530412j)
997,8.902164,1.0,(-0.0010407193344884056-0.002059648092679249j),(0.00015996233648018522+0.0004609063744678315j),(0.5536458377032832+0.7334136510144045j)
998,8.906806,1.0,(-0.0008299901875155819-0.0018650303486815174j),(0.00011625775074717823+0.0004208767967749095j),(0.47128225886164554+0.6546835750645678j)
999,8.911446,1.0,(-0.0006143718486869591-0.0016600310265205904j),(7.19131574550436e-05+0.0003787109588511175j),(0.38583206828670497+0.5715813556832052j)
