,f_enc [Hz],zeta_a [m],eta_3a [m],eta_5a [rad],mu_ua [-]
652,32.6673631812762,0.00011929669146791132,3.291451346173949e-05,6.641485855214824e-07,0.18094530759563615
653,32.717312553712794,0.00011903286347874241,3.1365085782825195e-05,6.318054663304003e-07,0.17293569416089924
654,32.767270476631985,0.00011877863825658842,2.9023792664367165e-05,5.836361236055649e-07,0.1604976581939116
655,32.817214673206685,0.00011849895805234221,2.5979791673955897e-05,5.215078981960613e-07,0.1440867954514084
656,32.86716725119067,0.00011824643116589813,2.2353591048496046e-05,4.47906214547504e-07,0.12433914921122975
657,32.917120728721436,0.00011798595963666942,1.8314693052272975e-05,3.662854114345623e-07,0.1021716181241033
658,32.967075021418864,0.00011772631877834842,1.4123731014397314e-05,2.8191257001428984e-07,0.07902200561634595
659,33.01701519387495,0.00011745011347438878,1.0283639983677858e-05,2.048963633781211e-07,0.05770468841849811
660,33.06697085278987,0.0001172095793693679,7.95095163445614e-06,1.583883235834262e-07,0.04474530678331479
661,33.11691963734942,0.00011694373992645762,8.669179107071655e-06,1.7288349811127973e-07,0.04892922867794628
662,33.16686888898113,0.0001166874324286331,1.1780290961906936e-05,2.346826349440049e-07,0.06668163000208138
663,33.21681852363032,0.0001164319387989596,1.5674161069239973e-05,3.1167650110919066e-07,0.08897996766313951
664,33.26676100374194,0.00011616862214806666,1.9566350550190013e-05,3.883413555189963e-07,0.11139695658253086
665,33.31671860607548,0.00011593203204111222,2.3113413173149394e-05,4.5791468445057854e-07,0.1319719291740298
666,33.36666888607509,0.00011567030848071482,2.6122816950115434e-05,5.16636048732093e-07,0.1495854294530188
667,33.416619213499494,0.00011541803775906086,2.8472042538724955e-05,5.621430089041006e-07,0.16350752101871432
668,33.466569504607,0.00011516656469657822,3.0079121303859364e-05,5.928832136217784e-07,0.17323356877260204
669,33.51651967571853,0.0001149158860952317,3.0894126394439104e-05,6.079435802094864e-07,0.17843852719440825
670,33.566462156170424,0.00011465743890551661,3.089586809620144e-05,6.069804781523267e-07,0.17896031650216201
671,33.616411830937025,0.00011441693042891788,3.009035312579427e-05,5.901847227439437e-07,0.17479354427203547
672,33.66636863322527,0.00011417715104274876,2.8509810270555615e-05,5.582606899531014e-07,0.16608578262816062
673,33.716317488813935,0.00011392105284428772,2.621384751532387e-05,5.124438425117322e-07,0.15314636721375754
674,33.7662733162374,0.00011368280994146992,2.3288691956671508e-05,4.5448310410204403e-07,0.13644483102308141
675,33.81622101916702,0.00011342829035757742,1.9854866317455686e-05,3.867870263749316e-07,0.11665755479122786
676,33.866168018095564,0.00011318308472733877,1.6080369257308e-05,3.1267853338662114e-07,0.0947488344726893
677,33.91612175576852,0.00011294712349646003,1.2234128397298399e-05,2.374345068785169e-07,0.0722904802090513
678,33.96606710275948,0.00011269494828572763,8.865589356739163e-06,1.717890388526277e-07,0.05253440886083494
679,34.01601149639806,0.00011245204171292107,7.215218968571166e-06,1.3986240316189086e-07,0.04287578129572073
680,34.06596993874002,0.00011222677373924603,8.473057506523081e-06,1.6437076148049317e-07,0.05049255189872168
681,34.11591218781357,0.00011196844613093991,1.1593218912608643e-05,2.2460685880553252e-07,0.06928088527549059
682,34.1658683418813,0.00011174464274353794,1.5227921934432927e-05,2.9448722879472304e-07,0.09125795260289357
683,34.21581567398171,0.0001114962722796798,1.8774718246446924e-05,3.6242295463336286e-07,0.11282934509269316
684,34.26576921401101,0.00011126548762754842,2.1958374261703923e-05,4.231467065057673e-07,0.13233222428143404
685,34.31572132569685,0.00011102701499760958,2.461881230438011e-05,4.736215891088751e-07,0.14878097405884239
686,34.36567192639926,0.000110789285016022,2.665139611317444e-05,5.118875225419409e-07,0.16151510811878397
687,34.415613352425254,0.00011054393735185152,2.7986749438929287e-05,5.366709083684344e-07,0.17008124101182762
688,34.46556067799439,0.00011031607067978248,2.8584728288655663e-05,5.472635490593675e-07,0.17419957265213748
689,34.515513837144944,0.00011008888471862291,2.84305638050633e-05,5.434465882285658e-07,0.17374239914354622
690,34.565465166360035,0.00010985405515730672,2.7534695467578205e-05,5.254837828277125e-07,0.16873532826781185
691,34.61541458330013,0.00010961995382290696,2.5932231087449396e-05,4.941076869442429e-07,0.15935628028872315
692,34.665369614249585,0.00010939487686279807,2.3682543729687906e-05,4.505082950314662e-07,0.1459350038530393
693,34.71530735131028,0.00010914560686651217,2.0872815938732746e-05,3.963984056593005e-07,0.12897684975191925
694,34.76527339654872,0.00010894681787732633,1.7618528766805504e-05,3.34018270418354e-07,0.10916886731035312
695,34.81520673367014,0.00010868242062486328,1.4093088141234685e-05,2.666990266635182e-07,0.08756512332760798
696,34.86516062815279,0.0001084767197941506,1.0576407462299326e-05,1.9978054097385504e-07,0.06589579175409796
697,34.91511213947321,0.00010824684800102643,7.678398494366484e-06,1.4485529814413436e-07,0.047971438757967666
698,34.96506118570502,0.00010801768489159429,6.69308405453135e-06,1.2637758042286556e-07,0.041930408973285434
699,35.01501533180387,0.00010779744707481074,8.362921934481474e-06,1.5795514891032573e-07,0.05253512693456087
700,35.064959207778934,0.00010756144501343444,1.1428000165741327e-05,2.1552876561520947e-07,0.07198613056837916
701,35.114908030972224,0.00010734258864168367,1.4804808697556917e-05,2.787167867860838e-07,0.09351182756397144
702,35.16486173603293,0.00010712437886994936,1.8031675393604756e-05,3.388770817302697e-07,0.1142045246661721
703,35.21482025765033,0.00010690681328244262,2.0885106471174007e-05,3.9184942677713244e-07,0.13263730909141877
704,35.26476818249001,0.00010667356361123964,2.323016921436524e-05,4.351448734952771e-07,0.14793165854523269
705,35.31472077165819,0.00010645735851664094,2.4978563951495576e-05,4.6715714598001863e-07,0.15949764941644906
706,35.36467027509535,0.00010623364915089937,2.607170392525765e-05,4.868423941361398e-07,0.16692926073048334
707,35.41461661140088,0.00010601062429373687,2.6477244169042757e-05,4.936517167993555e-07,0.16998486307238053
708,35.46457509069747,0.00010580451930417934,2.6186541352748033e-05,4.874799438658752e-07,0.1685732114634761
709,35.51451485961683,0.0001055665616453986,2.521436747543451e-05,4.6865821321460987e-07,0.16275308627896504
